text,size
extravaganzas,1
extreme,5
exultation,1
exxon,1
eye,4
eyeballs,1
eyes,3
fabric,1
fabulous,1
face,17
facebook,13
faced,4
faceof,1
faces,1
facilities,1
facing,6
fact,68
factions,1
facto,1
factor,3
factories,3
factors,5
factory,9
facts,6
fail,4
failed,14
fails,1
failure,13
failures,1
fair,16
fairgrounds,1
fairly,3
fairness,1
faisal,1
faith,4
faithful,1
fake,3
fall,8
fallen,5
falling,2
fallout,1
falls,2
FALSE,4
falsely,1
families,36
familiestulcingo,2
family,49
famous,2
fan,2
fanatic,1
fancy,1
fanfare,1
fanged,1
fantasies,2
fantastic,3
fantasy,12
far,32
fare,1
farm,7
farmer,1
farmers,2
farms,3
farmworkers,1
fascinating,1
fashion,2
fashionable,1
fashioned,1
fast,5
faster,4
fastest,1
fat,1
fatal,1
fate,1
father,9
fathers,1
fault,5
faulty,1
favor,24
favored,3
favoring,1
favors,1
fawning,1
fbi,4
fcc,1
fear,11
fears,3
feature,1
features,1
feb,1
february,2
fed,54
federal,116
federally,1
feed,2
feedback,81
feeding,1
feel,15
feeling,3
feelings,1
feels,1
fees,4
feet,6
feinstein,2
feldman,1
fellas,2
fellow,7
fellowship,1
felony,1
felt,5
fence,11
fences,3
fencing,3
fereirra,1
fertile,1
fertilizer,1
fewer,3
field,17
fields,3
fierce,2
fifth,2
fifty,1
fight,18
fighter,2
fighting,9
figure,11
file,2
filed,3
filers,1
filibuster,1
filibustering,1
filipino,1
fill,7
filled,4
filling,5
film,1
final,3
finally,13
finance,3
finances,2
financial,10
financials,1
financiers,1
financing,1
find,38
finding,5
findings,2
finds,2
fine,10
fines,1
fingerprints,2
finish,12
finished,5
finland,1
fiorina,44
fire,3
firearms,2
firebrand,1
fired,2
firefighters,1
firing,2
firm,3
firms,1
first,124
firsthand,1
fiscal,20
fit,3
fitch,1
fits,4
fitting,1
fitz,1
five,35
fix,34
fixed,4
fixes,4
fixing,5
fla,2
flags,1
flagship,1
flapping,1
flat,15
flattens,1
flawed,1
flaws,4
fled,4
fleeced,2
flexibility,9
flexible,7
flies,2
flight,1
fling,1
flint,7
flip,2
flooded,1
flooding,1
floor,8
flop,1
flopper,1
florida,26
floridatime,1
floridians,1
flow,8
fluently,2
flung,2
flushing,1
fly,5
flying,3
flynnthe,2
focus,17
focused,8
focuses,1
focusing,4
fodder,1
foisted,1
folks,21
follow,18
followed,2
followif,1
following,9
followjust,1
followmeanwhile,1
follownew,1
follows,2
followthe,2
food,8
foods,1
fooling,1
foolish,1
fools,1
foot,3
football,4
footing,1
footprint,1
forbid,1
force,20
forced,6
forces,7
forcibly,1
forcing,1
ford,1
foreclosure,3
foreign,59
foreigners,10
foremost,4
forever,2
forfeits,1
forget,5
forgive,3
forgotten,1
forlorn,2
form,4
formal,1
formally,1
formed,1
former,24
formerly,1
forming,1
formula,4
formulas,1
fort,1
forth,4
fortunately,1
fortune,2
fortunes,2
forum,3
forward,23
forwarding,1
fought,5
found,17
foundation,8
founded,1
founder,2
foundering,1
founders,3
founding,1
four,46
foursquare,2
fourth,3
fox,14
fracking,2
fragmentation,1
fragmented,1
frame,2
framers,1
framework,1
france,4
francisco,4
frank,5
frankly,17
frantic,2
fraud,9
fraudin,1
fred,1
free,33
freedom,12
freedoms,1
freeing,1
freelance,1
freezing,1
freight,1
french,2
frenzy,1
frequent,1
frequently,3
fresh,2
friday,2
friend,6
friendly,5
friends,10
friendship,1
friessthe,1
frighten,1
frightening,3
frightful,1
frisk,1
frivolous,1
front,10
fronts,1
froschthe,1
frummelt,3
frustrated,1
fudged,1
fujian,1
fulfill,1
fulfilling,2
full,13
fully,4
fun,2
function,2
functions,1
fund,9
fundamental,3
fundamentally,2
funded,4
funding,11
fungible,1
funny,1
furious,2
furiously,1
furnished,1
futile,1
future,26
futures,1
ga,2
gables,1
gadhafi,1
gail,1
gain,8
gaining,1
gains,5
galich,2
galloping,1
galvanize,1
galvanized,1
galvanizing,2
galveston,3
gambling,3
game,11
games,2
gang,6
gangs,1
gap,3
garage,3
garbage,3
garden,2
garfield,1
garment,1
garner,1
gas,5
gaston,1
gastonia,1
gate,2
gates,2
gateway,1
gateways,1
gathered,1
gathering,1
gave,18
gavel,1
gay,12
gayle,1
gazes,1
gdp,1
ge,2
gee,1
geeky,1
gender,1
general,26
generally,5
generals,1
generate,4
generated,2
generation,20
generations,2
generic,1
generosity,1
generous,2
genetic,1
genocidal,1
genocide,1
genteel,1
gentleman,4
gentlemen,20
genuinely,1
george,14
georgetown,1
georgia,1
german,1
germany,4
gets,23
getting,45
ghraib,1
giant,4
gift,2
gifted,1
gigantic,1
gingrich,18
girls,7
giuliani,1
give,101
given,38
gives,5
giving,20
glad,5
glass,2
glazier,2
gleaming,1
glimpse,1
glitter,2
global,20
globalist,1
globalization,3
globally,1
globe,1
gloomy,2
glue,1
glut,1
goal,5
goals,7
god,10
godfather,1
goes,22
gold,3
goldwater,1
gomez,4
gone,22
gonna,18
good,86
goodbye,1
goods,8
goodwill,1
google,3
googlers,1
gop,3
gosh,1
got,113
gotcha,1
gotta,5
gotten,5
gouging,1
gov,29
govern,1
governance,1
governing,1
government,181
governments,3
governor,205
governors,7
grab,3
grabbing,1
grade,1
gradual,2
gradually,5
graduate,2
graduated,3
graduates,3
graduating,1
graduation,2
graham,4
grammar,1
grand,1
grandchildren,1
granddaughter,1
grandfather,1
grandkid,1
grandkids,2
grandma,1
grandparents,3
grandson,2
grant,8
granted,6
granting,3
grants,2
grapple,1
grasses,2
grassley,1
gratitude,1
grave,1
gravel,28
gravely,1
graver,1
great,83
greater,7
greatest,16
greatly,3
greatness,2
greed,1
green,17
greenspan,1
greenstone,1
greg,2
grew,8
gridlock,2
grievous,1
groceries,2
gronkowski,1
gross,1
grossly,1
ground,19
grounded,1
groundskeepers,1
group,31
groups,21
groupthink,1
grover,1
grow,19
grower,1
growing,20
grown,2
grows,1
growth,38
guantanamo,2
guarantee,7
guaranteed,1
guarantees,1
guard,14
guards,1
guatemala,1
guess,14
guest,3
guidelines,2
guiding,1
gulf,1
gun,12
gunn,1
guns,11
gut,2
guy,27
guys,5
ha,2
haass,1
habeas,2
hacking,1
hadn,2
hagee,1
hagel,1
hair,1
haiti,2
haitian,3
haitians,4
half,23
hall,7
halls,1
halt,1
hamas,4
hamburger,2
hammered,1
hampshire,4
hand,8
handicapped,1
handle,3
handles,1
handout,2
handouts,1
hands,17
handsome,1
hannity,3
hanson,1
happen,25
happened,31
happening,14
happens,22
happiness,1
happy,8
haq,1
harbor,1
hard,39
hardcore,2
harder,7
hardest,1
hardly,1
hardships,1
harley,1
harm,3
harman,1
harmed,1
harmful,1
harnessed,1
harrah,1
harrisburg,1
harry,9
harvard,7
harwood,77
hashtag,1
hasn,6
hat,1
hatch,1
hate,8
hatred,1
hatreds,1
haven,18
hayden,5
hazleton,11
head,10
headed,2
heading,4
headlines,1
heads,4
healing,1
health,39
healthcare,3
healthier,2
healthy,3
hear,34
heard,34
hearing,9
hearings,1
heart,13
heartfelt,2
hearts,3
heat,2
heaven,1
heavily,6
heavy,2
heck,2
hedge,1
hedges,1
height,1
heightened,1
hekmati,1
held,17
hell,7
heller,2
hellman,12
hello,3
help,34
helped,15
helping,5
henry,2
hensley,1
herds,2
herman,5
hernandez,12
hero,1
heroes,1
heroinlike,1
herzliya,1
hesitant,2
heuvel,1
hewlett,1
hey,4
hezbollah,4
hi,4
hickenlooper,1
hidden,2
hide,2
hiding,1
hierarchy,1
high,38
higher,21
highest,4
highlands,2
highlight,1
highly,14
hikes,1
hill,5
hillary,54
hilliard,2
hills,6
hip,1
hire,16
hired,7
hiring,17
hispanic,19
hispanics,2
historians,1
historic,2
historical,1
history,14
hit,5
hitherto,1
hitting,2
hobbled,1
hobson,2
hoc,1
hold,28
holders,4
holding,4
holds,1
hole,6
holiday,1
hollywood,1
holy,1
home,133
homegrown,1
homeland,7
homepage,2
homes,6
homophobe,1
homosexuality,2
honduras,1
honest,10
honestly,4
hong,1
honor,8
hook,1
hope,16
hoped,2
hopeful,1
hopefully,2
hopes,1
hoping,2
horrible,2
horribly,1
horrid,2
horseshoe,1
hospital,4
hospitals,2
host,4
hosted,1
hostilities,1
hosts,2
hoststalk,1
hot,4
hotbed,2
hotel,11
hoteliers,1
hotels,6
hotly,1
hour,7
hours,10
house,55
housekeepers,2
housekeeping,1
houses,3
housing,13
houston,1
howard,2
however,11
hsas,1
huckabee,39
huevos,1
huge,15
hulking,1
huma,1
human,27
humanitarian,4
humanities,1
humanity,2
humble,1
humility,1
humor,1
hundred,9
hundreds,16
hundredth,1
hungry,1
huntsman,25
hurdleairwavesplease,1
hurdlestrump,1
hurdlethe,1
hurry,1
hurt,6
hurting,4
hurts,1
husband,5
hussein,1
hypocrisy,1
hypothetical,3
ice,1
icon,2
idea,31
ideal,1
idealistic,1
ideally,2
ideas,15
identification,5
identified,1
identify,6
identity,4
ideology,2
idiots,1
ifs,1
ignition,1
ignore,2
ignores,1
igor,1
igration,1
ii,3
iii,1
ill,2
illegal,100
illegally,23
illegals,4
illegitimate,1
illinois,2
illustrate,2
illustrates,1
illustrating,1
ilyas,1
imagery,1
images,1
imaginative,1
imagine,10
imagined,1
imbalance,2
imbalances,1
immediate,1
immediately,9
immigrant,29
immigrants,132
immigrantsby,1
immigrate,1
immigrated,1
immigration,190
immigrationflushing,2
immoral,1
immune,1
impact,10
impacted,3
impart,1
impatient,1
impeach,1
impeached,1
impeachment,1
imperative,1
implement,4
implemented,1
implicated,1
implication,1
implies,1
imporatant,1
import,3
importance,3
important,48
importantly,1
importation,3
imported,2
imports,1
impose,3
impossible,4
impoverished,1
impression,4
impropriety,1
improve,7
improvement,1
improving,83
impugn,1
inaudible,36
inbox,1
inboxjohn,1
inc,1
incarcerated,1
incent,1
incentive,3
incentives,8
incidentally,1
include,6
included,7
includes,4
including,36
inclusive,1
inclusiveness,1
inclusivity,1
incoherent,2
income,49
incomes,1
incompetence,1
inconsequential,1
inconvenience,2
incorporates,1
incorrect,1
incorrectly,1
increase,30
increased,9
increases,9
increasing,10
increasingly,5
incredible,6
incumbent,1
indeed,10
independence,7
independent,5
independently,1
index,1
india,17
indian,7
indiana,1
indians,6
indicate,2
indicated,2
indicates,2
indicating,1
indication,1
indicator,1
indifference,1
indigenous,1
individual,10
individualism,1
individuals,11
indulge,1
industrial,2
industries,5
industry,30
industrydire,1
ineffectual,1
inefficiency,1
inept,1
inequality,10
inequity,2
inertia,1
inexcusable,1
infamous,1
infants,1
infested,1
infinity,2
inflame,1
inflatable,1
inflation,11
influence,11
influx,1
inform,1
informal,1
information,20
infrastructure,5
ingenuity,1
ingraham,2
ingredients,1
inherent,1
inherit,2
inherited,1
inhibit,1
inhibits,1
initial,1
initiate,1
initiative,1
initiatives,1
injection,1
injunction,2
injured,2
innocent,2
innovation,3
innovative,2
innovators,2
inoculate,1
inoculated,1
inoculation,1
inscription,1
insects,1
insecurity,1
inside,8
insider,1
insights,1
insist,2
insisted,1
insists,1
insolvent,1
inspected,2
inspection,2
inspections,1
inspector,1
inspectors,4
inspire,1
inspired,1
instability,1
install,2
installed,1
installing,2
instance,4
instances,1
instead,23
instinct,1
institute,6
instituted,1
institutegreg,1
institutes,1
institution,3
institutional,1
institutionally,1
institutionrecent,1
institutions,3
instructions,1
instructors,2
instrument,2
insular,1
insult,1
insults,3
insurance,16
integrity,1
intel,18
intellect,2
intellectual,5
intelligence,10
intend,3
intended,5
intense,4
intensive,2
intent,1
intention,2
intentionally,2
intentions,1
inter,3
interceded,1
intercepted,1
interconnected,2
interdependent,1
interest,23
interested,7
interesting,11
interests,17
interferes,2
interim,1
intermediate,1
internal,1
international,5
internet,9
internment,1
interrogation,1
interrogatory,1
interrupt,3
interrupted,1
intervention,1
interview,14
interviewed,3
interviewer,1
interviewing,2
interviews,3
intolerable,1
intractable,1
introduce,4
introduced,6
introduction,2
inundated,1
invalid,16
invasion,2
invasive,1
inventory,2
inventorynaco,2
inversions,1
invest,4
invested,4
investigation,4
investigators,2
investing,1
investment,8
investments,2
investor,1
investors,2
invite,1
invited,2
invoked,1
involved,23
involvement,3
involves,3
involving,2
ious,1
iowa,14
iowans,1
iran,58
iranian,13
iranians,2
iraq,38
iraqi,1
iraqis,1
ireland,2
irish,2
irresponsible,3
irritates,2
irs,6
irwin,1
isis,17
islam,4
islamic,1
isn,24
isolated,1
isolation,2
isolationist,2
israel,10
israeli,1
issue,83
issued,3
issues,45
italian,1
item,2
items,1
jabs,1
jack,1
jackrabbits,2
jacksonville,1
jacobs,1
jacoby,8
jail,8
james,4
jamming,1
jan,3
janet,1
janine,1
janitor,2
january,14
japan,5
japanese,1
jason,2
jawaharlal,1
jayapal,1
jeb,8
jeff,3
jefferson,1
jersey,6
jessica,1
jewelry,1
jihad,1
jihadist,1
jihadists,2
jim,4
jimmy,4
joanne,1
job,69
jobs,126
joe,13
jogging,3
john,55
johnny,1
join,10
joined,5
joining,3
joint,3
joke,2
jokes,1
jolt,1
jon,3
jonathan,2
jones,3
jong,3
jordanians,1
jorge,1
jose,1
joseph,3
journal,2
jp,1
jr,2
juan,3
judge,3
judges,1
judgment,1
judicial,1
judiciary,1
juice,2
juilliard,2
julia,2
july,4
jump,1
jumped,3
jumping,1
juncture,1
june,20
junior,1
justice,12
justices,5
justification,2
justify,1
kai,2
kansas,2
karachi,2
karen,6
kashmiri,2
kasich,79
kauffman,2
keane,1
keating,1
keenly,1
keep,40
keeping,11
keeps,1
kelly,102
kemp,1
kennedy,6
keosauqua,1
kept,1
kernan,1
kerry,5
kevin,1
key,8
keys,3
keystone,1
kick,1
kicking,1
kid,5
kidding,2
kids,26
kill,5
killed,7
killer,1
killing,9
kim,3
kind,40
kinds,5
king,2
kinzel,2
kiss,2
klan,3
klu,3
klux,3
knew,12
knickknacks,1
knocking,2
know,285
knowing,5
knowingly,1
known,5
knows,12
kong,1
korea,10
korean,1
koreans,1
kowtows,1
kremes,1
krikorian,1
krispy,1
krzanich,2
kucinich,33
kudlow,3
kurt,1
kuwait,1
kyl,1
label,5
labeled,1
labeling,3
labor,31
laborers,2
lace,1
lack,9
lacking,2
lackluster,1
ladd,19
ladder,3
ladds,2
laden,2
ladies,6
lady,3
lago,1
lags,1
laid,7
lakes,1
lama,2
lamonica,3
land,9
landlord,4
landlords,3
landscaping,3
lane,1
lanes,1
language,24
languages,5
languishing,1
large,13
largely,7
larger,5
largest,8
larry,3
las,1
lasalle,1
lashkar,1
last,94
lasted,1
lasting,1
late,7
later,18
latest,4
latin,7
latino,11
latinos,2
latter,1
laughs,2
laughter,53
launch,5
laura,1
laurie,2
laverty,1
lavish,1
law,58
lawbreakers,2
lawmakers,6
lawmaking,1
lawrence,1
laws,47
lawsuit,2
lawsuits,2
lawyer,4
lawyers,7
lay,1
layers,1
laying,2
lead,28
leader,22
leaders,22
leadership,25
leading,12
leads,1
league,1
leak,1
lean,1
learn,17
learned,8
learning,4
lease,1
leash,1
least,20
leave,23
leaves,4
leaving,11
lectern,1
lecturer,1
lectures,1
led,7
lee,2
left,47
leg,1
legacies,1
legacy,2
legal,35
legality,1
legalization,10
legalize,3
legalized,1
legalizing,1
legally,19
legislate,2
legislation,19
legislatively,1
legislature,6
legitimacy,3
legitimate,2
legs,3
lehman,4
leigh,1
length,1
lens,1
leon,2
less,39
lesser,1
lesson,4
lessons,1
let,231
lethal,1
lets,2
letter,3
letters,2
level,25
leveling,1
levels,5
leverage,24
levin,1
lewis,1
li,6
liability,1
liable,2
liar,5
liberal,12
liberalism,1
liberals,1
liberty,15
library,1
libya,10
libyan,1
license,2
licensed,1
licenses,2
licensing,3
lids,1
lie,4
lieb,1
lieberman,4
lied,13
lies,2
life,40
lifeblood,2
lifelong,2
lifestyle,1
lifetime,7
lift,4
lifted,1
lifting,3
light,6
lightly,1
lights,1
lightweight,2
like,191
liked,2
likelihood,2
likely,5
likes,3
likewise,1
limbaugh,2
limit,10
limitation,1
limited,4
limiting,1
limits,4
lincoln,1
linda,1
lindsay,1
lindsey,1
line,19
linea,2
lined,1
lining,2
linkage,1
linked,2
links,1
liquidated,2
list,4
listed,4
listen,22
listened,3
listener,5
listeners,6
listening,6
listing,2
litany,2
literal,1
literally,6
litigation,3
little,52
live,29
lived,8
livelihoods,1
lively,1
lives,23
living,31
ll,123
loads,1
loan,2
loans,8
lobbied,1
lobbies,2
lobby,1
lobbying,6
lobbyist,5
lobbyists,9
local,15
locales,1
locally,1
locate,1
located,1
location,1
locke,2
locked,2
lofty,1
logo,1
loitered,2
lone,1
long,72
longer,14
longest,1
longstanding,1
longtime,1
lonsdale,3
look,102
looked,12
looking,20
looks,4
looney,1
loop,1
loophole,2
loopholes,6
loose,5
lorenzo,3
los,3
lose,14
loser,1
losers,4
loses,2
losing,2
loss,6
lost,15
lot,107
lots,3
lottery,1
loud,3
louis,2
love,14
loves,1
loving,1
low,17
lowell,6
lower,30
lowering,6
lowers,3
lowest,3
luck,1
lucky,4
lucrative,2
lugar,1
luis,3
lukewarm,2
lunatic,2
lunatics,2
lunch,1
lyin,2
lying,3
lyman,1
lynch,1
ma,2
machine,3
machines,2
mack,1
mad,1
made,96
madness,1
madoff,1
madolf,1
mae,1
magazine,1
magazines,1
maggie,1
maggot,1
magic,2
magistrate,2
magnificent,1
mahmoud,1
maid,1
mails,1
main,7
mainstream,8
maintain,1
maintained,2
maintaining,1
major,18
majority,12
make,118
maker,2
makers,3
makes,16
makeshift,2
making,37
malachi,1
male,6
malfunctioning,1
man,32
manage,1
managed,3
manager,3
managera,1
manages,2
managing,2
mandarin,2
mandate,5
mandated,1
mandates,2
mandatory,2
manhattan,6
manipulate,4
manipulating,2
manipulation,2
manipulations,1
mannatech,1
manner,1
mantle,1
manufacture,2
manufactured,1
manufacturer,2
manufacturers,2
manufacturing,21
map,2
mar,1
march,7
marched,1
marches,2
marco,21
margarito,2
marginal,1
marginalized,1
maria,1
marijuana,2
marine,1
marines,1
marion,1
mark,8
marked,1
market,21
marketed,1
marketing,3
marketplace,3
markets,5
marriage,16
married,2
marshal,1
marshall,1
marshalltown,1
mart,3
marta,1
martin,1
maru,1
marvelous,1
mary,1
maryland,1
mask,1
mass,8
massachusetts,13
massachusettscare,1
masses,1
massive,7
master,2
mat,1
match,5
matches,1
mate,1
material,1
materials,2
materiel,1
math,8
mathe,2
matter,24
matters,4
matured,1
maturity,1
maureen,1
maximum,4
may,49
maybe,18
mayor,6
mcain,1
mccain,61
mckinley,2
mdoerator,1
mean,47
meaning,2
means,20
meant,2
meantime,4
meanwhile,6
measure,13
measures,9
meat,1
mechanical,2
mechanics,1
mechanism,1
mechanization,1
medal,1
meddling,1
media,17
median,1
medicaid,10
medical,9
medicare,53
medicine,5
mediocre,1
meekly,2
meet,9
meeting,3
meetings,9
meets,2
meg,1
megyn,11
melson,1
melting,1
member,10
members,16
memorial,2
men,21
menagerie,1
menial,1
mensajero,1
mensheviks,1
mentality,2
mentally,2
mention,4
mentioned,20
mentoring,1
merck,1
merely,2
merge,1
merit,5
mesquite,2
mess,3
message,7
messages,1
met,6
metaphor,1
methods,1
metropolitan,1
mexican,13
mexicans,5
mexico,46
mgm,2
miami,2
mian,2
mians,1
mic,2
mich,1
michael,4
michele,5
michigan,6
microeconomics,1
microprocessors,1
microscopic,1
mid,4
middle,49
midst,1
midterms,1
might,24
mightiest,1
migrant,10
migrants,7
migrate,1
migration,3
miguel,2
mike,11
mile,2
miles,9
milieu,1
militant,3
militants,1
militarism,1
military,38
milk,1
mill,5
millennials,1
million,75
millions,33
mills,3
mind,8
minded,1
minds,2
mindset,1
mine,5
mingled,1
mini,1
minimum,8
minister,1
minor,4
minorities,2
minority,8
minus,2
minute,20
minutes,8
mirage,2
mirta,1
misbehavior,1
miserably,2
misguided,1
misinterpreted,1
misleading,2
mismatch,1
misogyny,1
misrepresented,1
missed,3
missile,7
missiles,2
missing,4
mission,1
mississippi,3
misstated,1
mistake,11
mistakes,1
misunderstands,1
mitch,1
mitt,12
mix,2
mixed,2
mixteco,2
mn,1
mo,1
moammar,1
mob,1
mobil,1
mobile,1
mobility,1
mobilize,2
mocked,3
model,2
modeling,2
moderate,1
moderator,158
moderators,3
modern,3
modernize,4
modest,1
modestly,2
modify,1
modulate,1
moines,8
mojave,1
mole,1
mom,11
moment,18
moments,6
momentum,2
moms,8
mona,1
monday,3
monetary,15
money,122
mongers,1
monroe,1
montana,1
month,17
months,13
mood,1
moon,1
moral,8
morale,1
morality,1
moratorium,1
morefor,1
morei,1
moreso,1
morgan,1
morning,7
morris,1
mortar,2
mortems,2
mortemwishful,2
mortgage,1
mortgages,1
mostly,7
motel,1
mothballed,1
mother,11
motivated,3
motivating,1
motive,1
motorcross,1
motorcyclerider,1
motorized,1
motors,2
motto,2
mountain,1
mounting,1
mouth,2
move,32
moved,8
movement,8
moves,1
movie,3
moviegoers,1
moving,15
moynihan,1
mrs,16
ms,16
much,95
mug,1
mugged,1
mulligan,1
mulling,1
multilateral,1
multiple,2
mumbai,1
muscular,1
music,2
muslim,11
muslims,5
mute,1
mutually,2
mythology,1
myths,1
nabisco,1
naco,2
nafta,5
nail,1
naive,2
name,34
named,2
names,1
nancy,2
nanny,3
nanometer,1
napa,1
napolitano,1
narra,3
narrow,1
narrowed,2
narrowing,1
nasa,1
nasdaq,2
nasty,6
nation,34
national,53
nationalists,1
nationality,1
nationapril,1
nations,7
native,2
nativist,1
nato,2
natural,7
naturalization,4
naturalized,1
nature,1
navigate,1
navigating,1
navy,2
near,3
nearby,1
nearing,1
nearly,8
necessarily,6
necessary,5
necessity,1
need,210
needed,6
needless,1
needs,35
needy,1
negative,6
negi,4
negotiate,6
negotiated,3
negotiating,4
negotiation,4
negotiations,3
negotiator,1
negotiators,4
nehru,1
neighbor,4
neighborhood,3
neighborhoods,9
neighboring,2
neighbors,6
neither,7
nelson,1
neocons,1
nervous,3
net,4
neutron,2
nevada,3
never,69
nevertheless,1
nevertrump,1
newcomers,1
newer,1
newly,2
newport,1
news,22
newsletter,16
newsletters,16
newspaper,2
newspapers,1
newt,6
newton,1
next,55
nfl,1
ngo,1
niagara,2
nicaraguan,1
nicaraguans,1
nice,18
nicely,2
nicholas,1
nick,2
nie,2
night,19
nightline,1
nightmare,1
nilly,1
nina,1
nine,6
ninety,1
nissan,1
nlrb,1
nobody,12
nominate,2
nominating,1
nomination,9
nominee,24
nominees,2
non,11
nonbinding,2
none,14
nonemployment,1
nonetheless,2
nonpolitical,1
nonpolitician,1
nonsense,1
nonwhite,3
nonwhites,1
normal,2
normalized,1
norquist,1
north,15
northavoiding,1
northern,6
northwest,2
norwalk,2
nose,1
notably,1
note,5
noted,7
nother,1
nothing,27
nothingism,1
nothings,3
notice,3
noticeably,1
noticed,2
noticing,2
notification,1
notion,6
notorious,1
notoriously,1
november,4
nowshera,1
npr,4
nsa,2
nub,1
nuclear,21
number,66
numbers,27
numbersusawell,1
numerical,1
numerically,1
numero,1
numerous,1
nurtured,1
nutritional,1
nutty,1
nyse,3
nytimes,80
oath,3
oaxaca,2
obama,107
obamacare,25
obey,2
object,3
objected,1
obligation,3
obligations,2
obliterate,1
oblivion,1
observation,1
observing,1
obsessed,2
obtain,3
obtained,4
obtaining,1
obvious,6
obviously,25
occasion,1
occasionally,1
occupancy,1
occupy,1
occupying,1
occur,2
occurred,1
oct,1
october,3
odds,3
offdisappointment,1
offdisappointmentand,1
offend,1
offended,3
offensive,1
offer,5
offered,10
offering,2
offers,6
office,28
officer,2
officers,5
offices,1
official,7
officialdonna,1
officials,11
offset,3
often,21
oftentimes,3
oh,17
ohio,29
oil,17
oilfields,1
ojitogo,1
ok,57
okay,1
ol,1
old,25
older,2
oldest,1
olds,1
olympics,1
ombudsman,1
omnibus,1
one,281
ones,6
ongoing,1
online,2
ontario,2
onto,3
oooh,2
op,7
opaquely,1
open,15
opened,4
opening,4
openness,1
operate,1
operates,1
operating,5
operation,1
operations,2
operators,1
opinion,6
opponents,13
opportunities,5
opportunity,34
oppose,8
opposed,10
opposes,2
opposite,2
opposition,2
oppression,1
oprima,1
opt,7
opted,1
optimism,2
optimistic,2
opting,1
option,6
optional,1
options,8
orange,1
order,36
ordered,1
orderly,1
orders,8
ordinance,8
ordinary,1
oregon,2
org,1
organization,16
organizations,3
organize,5
organized,5
organizers,2
organizing,1
orientation,1
oriented,1
origin,3
original,3
originally,2
orleans,1
ornstein,1
osama,2
oscar,3
others,30
otherwise,4
ought,17
ounce,3
outcome,1
outdoor,1
outlandish,1
outlets,1
outline,1
outlined,1
outlook,9
output,1
outrage,1
outraged,2
outrageous,3
outreach,4
outs,1
outset,2
outside,11
outsider,1
outsiders,2
outskirts,2
outsourcing,1
oval,5
overall,2
overboard,1
overburdened,1
overconsumption,1
overdoses,1
overhaul,5
overload,1
overlook,1
overproportion,1
overreached,1
overreact,1
overridden,1
overseas,10
oversee,1
overseen,2
oversees,1
oversight,1
oversimplification,1
overspending,1
overstayed,1
overstaying,1
overtaxing,1
overtime,6
overturned,1
overwhelming,2
owe,9
owed,1
owned,1
owner,7
owners,1
ownership,1
owns,3
oysters,1
pa,3
pac,3
pace,3
paced,1
pacific,1
package,4
packaged,1
packard,1
packed,2
packing,1
pacs,2
page,102
pages,6
paid,32
painful,1
paint,2
pakistan,12
pakistani,6
palemon,2
palestinians,2
palm,3
pan,2
pandering,1
panel,4
paneled,1
panels,1
paper,2
paperback,1
papers,3
para,1
parade,1
paradise,2
paraphrase,1
parcel,1
pardoning,1
parent,2
parental,4
parenthood,2
parents,11
paris,1
park,1
parker,3
parking,5
parliament,2
parliamentary,1
parlor,1
parroting,1
part,52
partially,3
participant,1
participate,2
participation,5
particular,12
particularly,11
parties,6
partisan,2
partly,2
partner,4
partnering,1
partners,2
parts,3
party,55
paso,1
pass,22
passage,4
passed,22
passes,1
passing,2
passion,2
passionate,2
passions,2
passport,1
passports,1
past,12
pastureland,2
pat,1
path,21
pathfinder,2
pathway,5
patience,1
patient,7
patients,1
patina,1
patrol,6
patterned,1
paul,61
pausing,1
pay,51
paycheck,7
paychecks,1
paying,18
payment,1
payments,1
paypal,1
payroll,5
pays,8
pc,1
peace,4
peacefully,1
peanuts,1
pedaled,4
pell,1
pelosi,4
pen,3
penalize,2
penalties,4
penalty,1
pence,1
pending,4
pennsylvania,3
penny,1
pens,1
pentagon,2
people,577
peoples,1
per,9
perceived,1
percent,128
percentage,7
perez,4
perfect,4
perfectionist,1
perfectly,1
performance,3
performed,1
performer,1
performers,1
performing,2
performs,1
perhaps,14
perilous,1
period,8
periodically,1
periods,1
perkins,4
permanent,11
permanently,3
permission,1
permit,6
permits,1
permitting,1
perpetrates,1
perry,69
persecution,1
person,38
persona,2
personal,30
personality,1
personnel,2
perspective,3
perspectives,3
persuade,1
persuaded,1
peru,1
peruvians,1
pessimist,2
pessimistic,1
peter,1
petitioned,2
petraeus,1
pew,3
ph,20
pharmaceutical,6
pharmaceuticals,1
phase,1
phebe,1
phenomenon,6
philadelphia,2
philippines,1
philosopher,1
philosophical,1
philosophy,2
phoenix,4
phone,5
photo,1
photographer,2
photographs,1
phrase,3
physician,3
pianists,1
pick,8
picked,5
picking,4
picks,2
pickup,2
pictures,1
pie,1
piece,5
piecemeal,1
pieces,3
piecing,1
pile,1
pill,1
pilot,1
pinpoint,1
pioneers,1
piped,1
pit,2
pitiful,1
pivoting,1
pizza,1
place,38
places,17
plaintiff,3
plaintiffs,3
plan,70
plane,1
planet,4
planned,5
planning,3
plans,17
plant,6
plantation,1
plants,7
plastic,1
platform,2
play,17
played,4
player,1
players,1
playing,23
plays,3
plaza,1
pleasant,1
pleasanton,1
pleased,4
pleasure,1
pledge,3
pledged,1
plenty,5
plight,3
plotting,4
plottingfor,1
plus,6
pocket,1
